id,n_moa,is_Activated
id_0b362e2a7,0,False
id_0b3810f99,1,True
id_0b38e8259,0,False
id_0b45f1e3d,0,False
id_0b469a215,1,True
id_0b48c7878,1,True
id_0b49219fd,1,True
id_0b566ba89,1,True
id_0b58b345a,1,True
id_0b5a40287,1,True
id_0b626244f,1,True
id_0b69ce54d,1,True
id_0b78dfb5c,1,True
id_0b7923b27,1,True
id_0b7a137ae,1,True
id_0b7b780bd,0,False
id_0b7ba6e70,1,True
id_0b7c3bccc,1,True
id_0b7ce3b0e,0,False
id_0b7f45831,0,False
id_0b8308b7d,2,True
id_0b83eb460,1,True
id_0b87d5a69,1,True
id_0b8a463b0,1,True
id_0b8bf5fcb,0,False
id_0b8c11ec3,1,True
id_0b8e54875,0,False
id_0b9088c71,0,False
id_0b937b36c,1,True
id_0b96a752a,0,False
id_0b980ade5,1,True
id_0b997f6cd,1,True
id_0b9e0fad2,0,False
id_0ba569940,1,True
id_0ba874274,0,False
id_0bb0be9aa,1,True
id_0bb392ae5,1,True
id_0bb5ed737,0,False
id_0bb82794b,1,True
id_0bbd8e4dd,1,True
id_0bc03118b,1,True
id_0bc0bf3d8,2,True
id_0bc202743,1,True
id_0bc211736,0,False
id_0bc2a5719,1,True
id_0bc8fdb2b,1,True
id_0bcb40c1c,2,True
id_0bcf1269d,1,True
id_0bd578170,1,True
id_0bdd03e2b,2,True
id_0bdec4656,0,False
id_0be116d54,1,True
id_0be35132f,0,False
id_0be5c2365,0,False
id_0be5f721b,0,False
id_0be9015f5,1,True
id_0be93ea1d,3,True
id_0bea26240,1,True
id_0bec2731d,1,True
id_0bee075e0,1,True
id_0bf281244,1,True
id_0bf58da8d,0,False
id_0bfa8a6f1,1,True
id_0bfafbfe9,1,True
id_0c01e2dad,0,False
id_0c0201fe5,1,True
id_0c09178e8,0,False
id_0c0e3abf9,2,True
id_0c1037fe6,1,True
id_0c10d5f2f,1,True
id_0c177a56f,0,False
id_0c17f5628,1,True
id_0c1945d90,1,True
id_0c25efb00,0,False
id_0c291d48a,1,True
id_0c2ad58c9,0,False
id_0c2b3184a,0,False
id_0c2ccc5ff,1,True
id_0c31bd641,1,True
id_0c3571e69,1,True
id_0c36f999f,1,True
id_0c3795d4d,0,False
id_0c3804253,3,True
id_0c3922efb,1,True
id_0c3f9db60,2,True
id_0c3fbe496,1,True
id_0c42c3d2d,0,False
id_0c4ae6b94,1,True
id_0c536d6d9,3,True
id_0c539635e,0,False
id_0c541a860,0,False
id_0c54c300e,2,True
id_0c55222c1,1,True
id_0c5873c63,0,False
id_0c5db7a19,1,True
id_0c5e565c4,1,True
id_0c67226e0,1,True
id_0c6bcb503,1,True
id_0c6dcbcab,0,False
id_0c6e3116d,0,False
id_0c73d0a7a,0,False
id_0c765f2ae,1,True
id_0c7669d26,1,True
id_0c7d8679a,1,True
id_0c7ecd2e0,1,True
id_0c830d384,2,True
id_0c830f5c9,2,True
id_0c83387f6,1,True
id_0c83537d7,1,True
id_0c8384445,1,True
id_0c8454262,1,True
id_0c857a91d,1,True
id_0c8a20138,0,False
id_0c8d3d181,0,False
id_0c9261cee,2,True
id_0c96bc6aa,0,False
id_0c9ec7657,1,True
id_0ca3402b2,0,False
id_0ca67fc88,1,True
id_0ca9fe61d,0,False
id_0cae447b4,1,True
id_0cb4f7908,1,True
id_0cb585841,1,True
id_0cb681a7d,1,True
id_0cb6d3cd0,1,True
id_0cb88768c,0,False
id_0cb896c40,1,True
id_0cbf8e0ec,0,False
id_0cc40c111,0,False
id_0cc57a15a,0,False
id_0ccc6a942,0,False
id_0ccc81095,1,True
id_0ccd3251d,0,False
id_0cce864a1,1,True
id_0cd2e3dfb,3,True
id_0cd6b8828,2,True
id_0cd889682,1,True
id_0cdc7190f,1,True
id_0ce5d6d9e,3,True
id_0ce917029,0,False
id_0ce98be9c,1,True
id_0ceb4424d,1,True
id_0cec14fca,1,True
id_0cf1fd47e,1,True
id_0cf29d321,1,True
id_0d05e5a37,1,True
id_0d0677fe9,0,False
id_0d0ba19c3,1,True
id_0d146c536,0,False
id_0d14accb8,0,False
id_0d17c1530,0,False
id_0d211a108,0,False
id_0d225d924,1,True
id_0d26bd613,1,True
id_0d26ea351,1,True
id_0d2c7b11b,1,True
id_0d2ca2b3c,1,True
id_0d2da164f,1,True
id_0d31503a1,0,False
id_0d3ed6be0,1,True
id_0d43d6e6a,0,False
id_0d43edf4e,1,True
id_0d4530f51,1,True
id_0d4db9f15,1,True
id_0d4f5d1ea,1,True
id_0d50f869e,1,True
id_0d519c836,1,True
id_0d51c516b,1,True
id_0d5786a1e,1,True
id_0d59311f0,1,True
id_0d59dd27a,1,True
id_0d5a99ef7,0,False
id_0d5c3c21a,2,True
id_0d5cc00fc,1,True
id_0d60b4771,0,False
id_0d60dc91e,2,True
id_0d6146b79,0,False
id_0d651690f,1,True
id_0d6543f73,1,True
id_0d659aff8,1,True
id_0d6794918,0,False
id_0d68380af,0,False
id_0d69d021a,1,True
id_0d6af5a49,1,True
id_0d6b4d948,1,True
id_0d6bafd15,0,False
id_0d6ebe357,0,False
id_0d6f4a673,0,False
id_0d72f444d,3,True
id_0d776104a,0,False
id_0d77f9946,0,False
id_0d78f96c9,1,True
id_0d7a5ab05,0,False
id_0d7ee34b5,1,True
id_0d801f8d5,1,True
id_0d8dab298,2,True
id_0d8f2d451,1,True
id_0d934a93a,0,False
id_0d943f6d1,1,True
id_0d979149e,1,True
id_0d97c6aa7,2,True
id_0d982959e,1,True
id_0d99056a8,1,True
id_0d9a332c1,1,True
id_0d9c73706,1,True
id_0d9e36583,0,False
id_0da23653d,2,True
id_0da5be124,0,False
id_0da928a77,1,True
id_0dabbae4a,3,True
id_0dacb0cd8,0,False
id_0db396be9,2,True
id_0dbaf9299,1,True
id_0dc1140fa,2,True
id_0dc2a50d6,0,False
id_0dc40d7c8,1,True
id_0dc4d5174,1,True
id_0dc75d30a,2,True
id_0dc853a23,0,False
id_0dcb5199f,1,True
id_0dcfa0d9c,0,False
id_0dd020847,0,False
id_0dd6c3800,0,False
id_0dda99183,1,True
id_0ddafaa49,0,False
id_0ddb68e50,0,False
id_0ddfc930a,0,False
id_0de14f71e,0,False
id_0de3eddf8,1,True
id_0de52d43c,0,False
id_0dedda888,0,False
id_0df27a681,1,True
id_0df3a661e,1,True
id_0df5829ad,1,True
id_0df629733,0,False
id_0df697902,1,True
id_0dfa431af,0,False
id_0dfc933ec,1,True
id_0dfd4b295,0,False
id_0dfe0df9c,0,False
id_0e045e697,0,False
id_0e0775cd1,2,True
id_0e07e5fb2,1,True
id_0e08e5b1f,1,True
id_0e0922dcc,1,True
id_0e09a7170,1,True
id_0e0a495b4,0,False
id_0e0bcc887,1,True
id_0e18c213d,1,True
id_0e1976bec,1,True
id_0e1a738a4,0,False
id_0e2057305,1,True
id_0e2275d51,0,False
id_0e244bcba,1,True
id_0e25002a5,0,False
id_0e2a093d6,0,False
id_0e2d14852,1,True
id_0e30fa14a,0,False
id_0e3317fa8,1,True
id_0e381ac0b,1,True
id_0e3cf8f6a,0,False
id_0e406de1f,1,True
id_0e4247520,0,False
id_0e437ad7f,1,True
id_0e4667276,1,True
id_0e4780af7,0,False
id_0e4827107,0,False
id_0e4c7b294,0,False
id_0e4d6238d,0,False
id_0e4db9817,1,True
id_0e55b9db4,1,True
id_0e5a2a13a,1,True
id_0e5d30b98,1,True
id_0e5f7dfed,1,True
id_0e5ff207b,1,True
id_0e60c5166,1,True
id_0e68cbbb8,1,True
id_0e6aacd47,1,True
id_0e6af6848,0,False
id_0e716a600,0,False
id_0e79dd3f5,1,True
id_0e7d99d0f,1,True
id_0e7e44614,0,False
id_0e80d1689,0,False
id_0e82e1b55,0,False
id_0e837d1f2,0,False
id_0e8cd2120,1,True
id_0e8d014a5,1,True
id_0e90a9206,1,True
id_0e97d6426,1,True
id_0e9bb4ccf,1,True
id_0e9f5ab52,1,True
id_0e9fa3909,1,True
id_0ea0ede5e,0,False
id_0ea23db22,0,False
id_0ea9580cd,0,False
id_0eafcbe62,0,False
id_0eafcfc06,2,True
id_0eb0ffecd,0,False
id_0eb3e9a62,2,True
id_0eb4d5f7c,0,False
id_0eb75c840,0,False
id_0eba61972,1,True
id_0ebc534e7,1,True
id_0ebc727a6,0,False
id_0ebdd4e6c,1,True
id_0ec357cca,0,False
id_0ec5107f3,1,True
id_0ec823dae,1,True
id_0ec9ae67e,0,False
id_0ece9d972,1,True
id_0ed010d4f,0,False
id_0ed330f7e,0,False
id_0ed3e3def,2,True
id_0ed4afc0b,1,True
id_0ed60a83d,0,False
id_0edf3ff7b,0,False
id_0ee4f6178,0,False
id_0ee5fa7af,0,False
id_0ee61b7cd,0,False
id_0ee6aa336,1,True
id_0eeac83e3,2,True
id_0eeace5f2,1,True
id_0eeb5c744,2,True
id_0eef07343,1,True
id_0ef825d0f,1,True
id_0efbe554d,1,True
id_0f008164e,0,False
id_0f0d5a8f3,1,True
id_0f1009db8,1,True
id_0f11047c3,2,True
id_0f193efae,1,True
id_0f256e49d,0,False
id_0f2c58664,1,True
id_0f310ef28,1,True
id_0f43fb2c7,0,False
id_0f45371d1,1,True
id_0f50de321,0,False
id_0f5482a9c,1,True
id_0f5671a2c,1,True
id_0f56f4ac2,0,False
id_0f587176b,0,False
id_0f6410d19,0,False
id_0f6dbe0b8,0,False
id_0f6efbcec,0,False
id_0f7302766,1,True
id_0f8298369,1,True
id_0f844e0c2,1,True
id_0f851e0d3,1,True
id_0f85fab80,0,False
id_0f8cac628,0,False
id_0f8dbac8b,0,False
id_0f8dee0fa,1,True
id_0f8ecb148,0,False
id_0f9871e45,0,False
id_0f9a42120,1,True
id_0f9af718f,0,False
id_0f9b212b5,0,False
id_0f9ef778f,1,True
id_0fa1b8c5b,0,False
id_0fa4a8b27,0,False
id_0fa65e785,0,False
id_0fa74b817,1,True
id_0faa8784f,0,False
id_0faf5043b,0,False
id_0fb73c9e8,2,True
id_0fbef68f1,1,True
id_0fbfaaa4b,1,True
id_0fc0c69ac,1,True
id_0fc0fff59,0,False
id_0fc442fcb,3,True
id_0fc4a067c,1,True
id_0fc76f595,0,False
id_0fc985a9e,0,False
id_0fcae1565,0,False
id_0fcc0aa81,0,False
id_0fcd1541a,0,False
id_0fcf9075d,1,True
id_0fd32e39b,0,False
id_0fd74ceba,1,True
id_0fd799b99,0,False
id_0fd99a53a,0,False
id_0fe44f4b2,0,False
id_0fe4de71c,1,True
id_0fe733d7a,1,True
id_0fe95e3e3,0,False
id_0feb42382,1,True
id_0feb804f7,1,True
id_0fef8d6ba,1,True
id_0ff4f01b9,0,False
id_0ff7e70ae,0,False
id_0ff876689,1,True
id_0ffbffa11,0,False
id_0ffdbaa23,0,False
id_0ffe18b5a,1,True
id_1000c6d57,0,False
id_10037cd24,0,False
id_10045fe3e,0,False
id_100522ba7,1,True
id_100bcd083,2,True
id_100dc83c0,1,True
id_1011e21dd,1,True
id_10184ca0a,1,True
id_1018ade0b,1,True
id_101a13d0d,0,False
id_101aad6ac,1,True
id_1021dd0b4,1,True
id_1022f304d,0,False
id_102300476,1,True
id_1028a6f78,3,True
id_10304113a,0,False
id_1031d3937,1,True
id_103258bbc,2,True
id_1032ca6a8,1,True
id_103317914,1,True
id_1034c6606,0,False
id_103b36537,0,False
id_103cde0dd,0,False
id_103d36ebf,1,True
id_103f25d65,1,True
id_10407a903,0,False
id_104bbc3c4,0,False
id_104c17315,1,True
id_10513ca60,1,True
id_10578471d,1,True
id_1058347cc,0,False
id_1058494f0,1,True
id_1058e6a4e,2,True
id_1059d4b9d,0,False
id_105d6b272,0,False
id_105e36cf4,1,True
id_10657f205,0,False
id_106752d0d,1,True
id_1067b4a86,1,True
id_106836c93,0,False
id_106b22559,0,False
id_106c18737,1,True
id_106d8e108,0,False
id_106fb5ae1,1,True
id_10761cc78,0,False
id_107808e10,1,True
id_1078fb622,1,True
id_10807514e,0,False
id_10888b6cb,0,False
id_1089d2393,1,True
id_1090100c3,3,True
id_1090ac011,0,False
id_1090d11a2,0,False
id_1093c6083,1,True
id_1096818e4,2,True
id_1098a4662,1,True
id_109bc1ca1,1,True
id_109d48191,1,True
id_10a01ce07,0,False
id_10a03542d,0,False
id_10a16e694,1,True
id_10a205b78,0,False
id_10a215433,0,False
id_10a4f2a2c,1,True
id_10a5857bc,0,False
id_10a6e02d4,2,True
id_10a7a8540,1,True
id_10a946ae1,2,True
id_10ab970a9,1,True
id_10ac4bee0,2,True
id_10b32e960,0,False
id_10b859fb6,2,True
id_10baecf1b,1,True
id_10bcb004f,1,True
id_10bd577a8,1,True
id_10c490e86,1,True
id_10caa2c5d,1,True
id_10cb149e9,0,False
id_10cd1361c,0,False
id_10cf15677,2,True
id_10cf19156,2,True
id_10d4d674f,1,True
id_10d6b326c,1,True
id_10da33765,1,True
id_10da8e209,1,True
id_10de96db1,1,True
id_10e2af96a,1,True
id_10e538c0f,1,True
id_10e566bf4,1,True
id_10e5be924,1,True
id_10e616649,0,False
id_10e7ce91f,1,True
id_10eafd13c,0,False
id_10f096405,1,True
id_10f32c9b7,1,True
id_10f3b2469,1,True
id_10f490094,0,False
id_10f5f7d0e,0,False
id_10f6cd644,1,True
id_10fac2d80,0,False
id_1106d898d,1,True
id_1107075e0,0,False
id_11074747f,1,True
id_1109b5469,1,True
id_110c507b1,0,False
id_11103e00b,1,True
id_11106dae9,1,True
id_111593e3f,1,True
id_111a390fb,0,False
id_111ff295d,0,False
id_1121d414b,1,True
id_112952b3e,2,True
id_112f312bd,1,True
id_112f4fc25,1,True
id_11311ec6c,1,True
id_1131bc631,1,True
id_11322e258,1,True
id_1134c4a07,1,True
id_1135bb2f9,3,True
id_113941288,1,True
id_113add595,1,True
id_113b045e2,1,True
id_113e4f5c5,0,False
id_1143d4ecf,1,True
id_11470a332,1,True
id_1147dfe7b,1,True
id_114910405,1,True
id_114bda8f4,1,True
id_114c09035,0,False
id_114c636fe,1,True
id_1150dd3e7,0,False
id_115107332,1,True
id_1153a59a5,1,True
id_11560d178,2,True
id_115a337b9,1,True
id_115ab4daf,0,False
id_11633bb1a,1,True
id_1163eea77,1,True
id_116611e8f,1,True
id_1166c1c2e,0,False
id_116c1b3cb,0,False
id_11704c24d,0,False
id_117198afc,0,False
id_1172999e3,0,False
id_1173aa483,1,True
id_117bae791,0,False
id_117be7681,0,False
id_117c83642,1,True
id_117ed597c,0,False
id_11869d455,1,True
id_118767053,1,True
id_118a104c6,2,True
id_118ae4367,1,True
id_118bca803,0,False
id_118cac174,0,False
id_118e112ab,0,False
id_11900012f,1,True
id_1190c399a,1,True
id_119947ca1,1,True
id_119c2525e,1,True
id_11ab79287,1,True
id_11ac45fcc,0,False
id_11b0a4aa8,1,True
id_11b2e936a,1,True
id_11b714be7,1,True
id_11b7c2cbf,0,False
id_11b8583ba,1,True
id_11bbd7ce8,1,True
id_11bccb9e0,1,True
id_11bdb4053,0,False
id_11be19e70,1,True
id_11c13df53,0,False
id_11c344bc8,1,True
id_11c73a383,0,False
id_11ca91863,0,False
id_11cb31aec,1,True
id_11d0e38e9,2,True
id_11d10a307,0,False
id_11d8776bb,1,True
id_11d9e16c5,1,True
id_11db634ec,1,True
id_11dce7c9d,1,True
id_11de7728b,1,True
id_11df8a8de,1,True
id_11dfabc02,1,True
id_11e255b65,1,True
id_11e6e479b,0,False
id_11ec35e4c,0,False
id_11ee40568,0,False
id_11f6255d7,0,False
id_11f9b144d,0,False
id_120726180,0,False
id_120bd5fcb,1,True
id_120e64ca0,0,False
id_120eeb33d,0,False
id_120f5d9d6,0,False
id_1213013e0,0,False
id_121978c83,1,True
id_121c011be,0,False
id_121cbb839,1,True
id_121e48262,1,True
id_121eeb9a2,1,True
id_12238da7f,0,False
id_122558126,1,True
id_122c9b94d,1,True
id_123197afd,0,False
id_123c38284,1,True
id_123c80d09,2,True
id_1241f4218,1,True
id_12422594f,1,True
id_1243eb48e,0,False
id_12483ee2a,1,True
id_124ac1efb,1,True
id_124b7847c,1,True
id_124b91742,1,True
id_124b96049,1,True
id_124d2b2ea,1,True
id_124f63e85,0,False
id_1256225cc,1,True
id_1257f52a8,0,False
id_125e45c39,1,True
id_125f41927,1,True
id_12634fa26,1,True
id_126518cfb,1,True
id_12667afa8,1,True
id_12681b222,0,False
id_12697cb0d,1,True
id_1273bd604,0,False
id_1277168af,1,True
id_1277fca4a,1,True
id_127c9ecf2,1,True
id_1282c4842,1,True
id_128ce96e9,0,False
id_128de429f,1,True
id_12910b0e5,0,False
id_12926c0b4,1,True
id_1292f0f9a,0,False
id_129323191,1,True
id_1293607c4,2,True
id_12972d2d5,2,True
id_129a2286a,1,True
id_129cc2fda,0,False
id_12a0a61ae,0,False
id_12a0de3b9,0,False
id_12a5bd0e7,0,False
id_12a9a2668,1,True
id_12aa726a0,1,True
id_12ab08e99,0,False
id_12aed3d67,1,True
id_12af11217,1,True
id_12afc3cf4,1,True
id_12b173d78,1,True
id_12b32a2fe,1,True
id_12b722b86,0,False
id_12b97f7e7,3,True
id_12bc2d8e1,2,True
id_12c711702,0,False
id_12cb7d571,1,True
id_12cc2865e,2,True
id_12cd9464e,1,True
id_12cdaef2a,1,True
id_12cf673ae,1,True
id_12d0e0acd,1,True
id_12d65e2a6,1,True
id_12e04fbd3,0,False
id_12e186f6d,1,True
id_12e257345,0,False
id_12e4b40ab,1,True
id_12e4cce36,0,False
id_12eb5c30b,0,False
id_12eb9e992,1,True
id_12ec37fd7,0,False
id_12f0eaf3a,1,True
id_12f1722f1,1,True
id_12f36429a,1,True
id_12f8d922e,2,True
id_12fa830e4,0,False
id_12fe8ffd5,0,False
id_12ff6ca3d,1,True
id_13047fb62,1,True
id_1306f380f,1,True
id_130a1f273,1,True
id_130d1866e,1,True
id_131414c8d,1,True
id_13286e2a3,0,False
id_132f50508,2,True
id_132fb4586,0,False
id_133166c23,1,True
id_1331b85a6,0,False
id_13340fae3,3,True
id_1336daa42,1,True
id_133b3d931,0,False
id_133bf2f8b,2,True
id_133e3c8e6,1,True
id_1341eafc4,0,False
id_1342fd060,0,False
id_1343888fe,1,True
id_13483496c,1,True
id_134a524b4,1,True
id_134cd25e6,0,False
id_1351c5d5f,0,False
id_135250ca5,1,True
id_1353adb57,0,False
id_13572b20f,1,True
id_13584d8b6,1,True
id_1358df73f,2,True
id_135c166c2,1,True
id_13623f2ce,0,False
id_136336b1c,1,True
id_136931614,1,True
id_136e4d50b,1,True
id_13720f8a4,0,False
id_1372cd92d,1,True
id_137308e2f,0,False
id_1377a9ef4,0,False
id_1379281c2,1,True
id_1379a5ca5,1,True
id_137c01a93,0,False
id_137c0d785,0,False
id_137d542fe,1,True
id_137f752b7,1,True
id_138bca7a9,1,True
id_139465c0a,0,False
id_1395548f4,0,False
id_139a613c2,1,True
id_139c2795a,1,True
id_13a64d54f,0,False
id_13ab0adc8,1,True
id_13b0a1b70,1,True
id_13b147178,0,False
id_13bcfc8a7,0,False
id_13bdf692d,1,True
id_13c82d411,1,True
id_13ca23007,1,True
id_13cd17fb6,1,True
id_13d2a52c2,1,True
id_13d4d7469,0,False
id_13dffc1fc,0,False
id_13e57f511,1,True
id_13e8e4a7d,0,False
id_13e94586b,0,False
id_13e968fa4,0,False
id_13ed663ed,1,True
id_13f1adeea,0,False
id_13f44afcf,0,False
id_13f53b7e2,0,False
id_13f6a8a8c,1,True
id_13f97de73,2,True
id_14026c04f,1,True
id_1411d8853,0,False
id_141319cd0,0,False
id_1413ebcc7,0,False
id_1414224e3,1,True
id_14147bda0,0,False
id_1414a853a,0,False
id_14158bca4,0,False
id_1416e3db2,0,False
id_141813e24,2,True
id_14188fcfe,0,False
id_141923d20,1,True
id_141aa41ce,0,False
id_141b79754,0,False
id_141fd1651,0,False
id_1425bff5f,0,False
id_14291f6c8,1,True
id_142f22d77,1,True
id_1430e200d,0,False
id_1431ce6d9,0,False
id_14326c838,0,False
id_143562bf5,1,True
id_14379747a,1,True
id_143bb9e2c,1,True
id_143e33621,1,True
id_143ed7823,0,False
id_1445184a4,1,True
id_144a4f36d,1,True
id_144f635d9,1,True
id_145185db3,1,True
id_14535c231,1,True
id_1456f3cc3,1,True
id_1457878fa,1,True
id_14591713f,0,False
id_1459242e4,1,True
id_145c48e43,1,True
id_145cd7fdd,1,True
id_1460cd7b4,1,True
id_146113900,0,False
id_14611f907,1,True
id_146836298,0,False
id_146ea0240,0,False
id_146ef975e,1,True
id_147024661,1,True
id_147609b06,2,True
id_147ad9b83,1,True
id_147b0d463,1,True
id_147b74ab7,1,True
id_147c8c65b,1,True
id_147fa288b,1,True
id_1488f13b5,0,False
id_148ca991c,0,False
id_1492f78a0,1,True
id_149390d0a,1,True
id_14957ed5e,1,True
id_1495fd30d,1,True
id_1499a9733,1,True
id_149e218ba,1,True
id_14a27a2f6,1,True
id_14a67ae8e,1,True
id_14a76af03,1,True
id_14a80dee5,0,False
id_14ac1dc5c,0,False
id_14afc821b,0,False
id_14b042eaf,0,False
id_14b599a4d,2,True
id_14b7d4cb3,1,True
id_14b976e1b,2,True
id_14ba8d06f,2,True
id_14bb6926c,0,False
id_14c3aed4e,0,False
id_14c7ad813,1,True
id_14c9d37af,2,True
id_14d1ad7b0,0,False
id_14d562c91,1,True
id_14d613d9f,0,False
id_14d61cee3,0,False
id_14d9035b6,1,True
id_14d9096ad,0,False
id_14da53514,1,True
id_14db8ef95,1,True
id_14dd5b116,1,True
id_14de2f0d8,1,True
id_14e2cbff8,1,True
id_14e363304,0,False
id_14e463284,1,True
id_14e68fef4,1,True
id_14ea296c3,1,True
id_14f02a228,0,False
id_14f2ef553,0,False
id_14f3d4ec6,0,False
id_14f4e8ce5,1,True
id_14fd0b5f3,0,False
id_150490942,1,True
id_150d5b3ba,1,True
id_150d61216,0,False
id_1512638c7,0,False
id_151ad1b30,0,False
id_151b5e82b,1,True
id_151e4d6b0,0,False
id_1520054df,0,False
id_1522e3616,2,True
id_15254d406,1,True
id_152e3fe40,2,True
id_1530524d7,1,True
id_1532ec865,0,False
id_153722327,2,True
id_1537890ef,1,True
id_1538fe0c2,1,True
id_153902558,1,True
id_1539a5641,0,False
id_153bee6af,0,False
id_1546ae310,3,True
id_154976428,1,True
id_154e156fd,1,True
id_15558d8e2,1,True
id_155a3fe16,1,True
id_155cf5bc6,1,True
id_155fc4d49,0,False
id_15619275e,1,True
id_156294701,1,True
id_156316620,1,True
id_1563b9ae1,0,False
id_1564c5b34,0,False
id_1564e575a,0,False
id_156758603,1,True
id_156a274eb,1,True
id_156b93a52,0,False
id_156d1e536,1,True
id_156f7e603,1,True
id_157099f26,1,True
id_1571f1f93,1,True
id_15759d3a5,1,True
id_157880018,1,True
id_157974a9b,0,False
id_157c54004,0,False
id_157ca801f,1,True
id_157cb1d98,1,True
id_1581083f2,0,False
id_15813cb98,0,False
id_1582ad717,2,True
id_1583ae2e4,1,True
id_15862c5df,0,False
id_1589d2296,0,False
id_158ba2bee,1,True
id_158c56fb9,0,False
id_1591b99c5,0,False
id_159223a28,1,True
id_15931bd9d,0,False
id_1593aa24f,0,False
id_15967b0c9,1,True
id_1597c7813,0,False
id_159a2d149,1,True
id_159f3777a,1,True
id_15a12af3a,0,False
id_15a14e94a,1,True
id_15a2d31ef,1,True
id_15a57f9b7,1,True
id_15a72e87c,0,False
id_15a85475f,1,True
id_15b04ef36,0,False
id_15b1077e8,0,False
id_15b21a6d4,1,True
id_15b2af37b,0,False
id_15b58269c,1,True
id_15b70ec54,3,True
id_15ba9a1cf,1,True
id_15bc402ba,1,True
id_15c15497c,0,False
id_15c2f9ef3,0,False
id_15c39fe4b,0,False
id_15c44d8c0,1,True
id_15c97eb41,1,True
id_15cb69248,0,False
id_15cf05552,0,False
id_15d0c77de,0,False
id_15d39a0ef,1,True
id_15d57e6f1,0,False
id_15d5b31ee,0,False
id_15d77e321,0,False
id_15dde21c2,1,True
id_15de50516,0,False
id_15df65bd9,0,False
id_15dfce597,1,True
id_15e3d3a0b,0,False
id_15e5106ec,0,False
id_15e6f0d35,2,True
id_15ea33a01,2,True
id_15ec664cc,0,False
id_15ece1c71,0,False
id_15ee90f21,0,False
id_15ef69af9,1,True
id_15f2b13f6,2,True
id_15f336fbc,3,True
id_15f34140f,0,False
id_15f859948,1,True
id_15fb35962,1,True
id_15fb6034c,1,True
id_15fd48885,1,True
id_15ff1f33d,1,True
id_16008e65e,1,True
id_16024f129,0,False
id_1602a0a61,2,True
id_1602fa76c,1,True
id_160395961,0,False
id_16061ed77,0,False
id_1607c18ca,1,True
id_1607ea0a6,1,True
id_16123db82,1,True
id_16189c6e7,0,False
id_161b8d8ba,0,False
id_161e78604,2,True
id_16204bb26,1,True
id_1626005b9,0,False
id_16291e2b9,1,True
id_162b9d736,0,False
id_162c0c913,0,False
id_162d67d2d,0,False
id_1630035d8,0,False
id_1630cb4c8,0,False
id_1632e5033,1,True
id_16343f279,0,False
id_16349ee2b,2,True
id_163596286,1,True
id_163bd7f3e,4,True
id_164ca76be,0,False
id_164d3ff97,1,True
id_164f4b98e,1,True
id_165383d3f,0,False
id_1654e7ad1,0,False
id_16577e934,1,True
id_165a94cb9,2,True
id_165b024b9,0,False
id_16654b343,0,False
id_16683a656,1,True
id_1668dbcb4,0,False
id_166925250,0,False
id_166aa75a3,1,True
id_166e8f485,0,False
id_166f25fd5,1,True
id_16785e684,1,True
id_16797f574,1,True
id_167af4fa0,1,True
id_167b53c0f,1,True
id_167b7b3e0,1,True
id_167c1e1ff,0,False
id_167c5f6c4,2,True
id_16863866f,1,True
id_168a1c78e,1,True
id_168c7ce83,0,False
id_1692a0ae2,0,False
id_16956ac95,1,True
id_16988371b,1,True
id_169b2b788,0,False
id_169b66130,1,True
id_169bbc277,0,False
id_169bc09ab,1,True
id_16a03e27c,0,False
id_16a1f9fdb,0,False
id_16a7a4063,0,False
id_16a918bc4,1,True
id_16aa97597,0,False
id_16ab940da,0,False
id_16ae2c9c1,1,True
id_16afe1913,1,True
id_16b42d2b6,1,True
id_16b86f72e,0,False
id_16ba63ea9,2,True
id_16bc10406,1,True
id_16bc15cc0,0,False
id_16bef6df8,1,True
id_16c4bc901,1,True
id_16c848ff5,0,False
id_16c913ce0,1,True
id_16c922c03,0,False
id_16cc7c70e,0,False
id_16ce6aa89,1,True
id_16d3c7d95,1,True
id_16d558b7f,1,True
id_16d5cf655,0,False
id_16d9d082c,1,True
id_16dca32dc,0,False
id_16dcb4a25,1,True
id_16de393ea,1,True
id_16df2d992,0,False
id_16e3322a8,0,False
id_16e580970,2,True
id_16e890ea7,1,True
id_16e9d2255,0,False
id_16eac2940,1,True
id_16eb08b10,1,True
id_16f3bfec6,0,False
id_16f3d1e50,0,False
id_16f47b36e,1,True
id_16f52cea2,1,True
id_16f5d2900,1,True
id_16fb77b1e,1,True
id_16fc4c200,3,True
id_16ff4f57c,0,False
id_17040199b,0,False
id_170617aa4,1,True
id_1706cb2d1,1,True
id_170761214,0,False
id_170788ee8,0,False
id_1708e0e8e,0,False
id_170ab5335,0,False
id_170d13b73,2,True
id_170e4b708,1,True
id_17137e4b4,1,True
id_17151431c,1,True
id_171691835,0,False
id_171c45c6e,1,True
id_17206edad,1,True
id_1721a5a91,0,False
id_172242245,1,True
id_1724f6be1,1,True
id_172610b83,1,True
id_172a36525,0,False
id_172e6984a,1,True
id_173380ac1,1,True
id_1734ca7f7,0,False
id_17371b5ba,0,False
id_17384a8b8,1,True
id_173f37b33,1,True
id_17426c4ac,1,True
id_1744a569a,0,False
id_174651055,0,False
id_1747d443f,1,True
id_174b39d03,2,True
id_17513e48a,0,False
id_175392dd9,1,True
id_175452138,0,False
id_17550ec02,0,False
id_175b13209,0,False
id_175b24db9,0,False
id_175e3db39,1,True
id_176047159,1,True
id_1761cb312,0,False
