id,tweet_text,tweet_date,query_used,filtered_words,join_f_words,num_words_text,num_words_join,diff_in_words
1050108230330974208,Veja dicas para manter-se organizado no trabalho! #dicas #trabalho #job #carreira #organização #prioridades #tarefas #metas #aberj https://t.co/RDCxhyArBI,Wed Oct 10 19:38:06 +0000 2018,#trabalho,"['ver', 'dicas', 'manterse', 'organizar', 'trabalho', 'dicas', 'trabalho', 'job', 'carreira', 'organização', 'prioridades', 'tarefas', 'metas', 'aberj']",ver dicas manterse organizar trabalho dicas trabalho job carreira organização prioridades tarefas metas aberj,17,14,3
1049965260994531334,&gt;@colunadoestadao Carlos Jereissati declara voto em Bolsonaro e Doria https://t.co/rb2lCLdtAr https://t.co/xwMCEbSJAr,Wed Oct 10 10:10:00 +0000 2018,estadao,"['carlos', 'jereissati', 'declarar', 'voto', 'bolsonaro', 'doria']",carlos jereissati declarar voto bolsonaro doria,11,6,5
1046923281130037248,queria :((( https://t.co/ZsnYfTJb4V,Tue Oct 02 00:42:15 +0000 2018,:(,['querer'],querer,3,1,2
1047539262298738689,"Tres ediciones suena fácil. Muitas pessoas envolvidas, um objetivo só: FITLÂ!!! Camino a la cuarta edición, ahora en Argentina (abril de 2019) :) https://t.co/ifSR5l1etQ",Wed Oct 03 17:29:57 +0000 2018,:),"['três', 'ediciones', 'sena', 'fácil', 'muitas', 'pessoas', 'envolvido', 'objetivo', 'fila', 'caminho', 'la', 'senda', 'conferencia', 'adorar', 'en', 'argentina', 'abril']",três ediciones sena fácil muitas pessoas envolvido objetivo fila caminho la senda conferencia adorar en argentina abril,24,17,7
1035692901932691456,"Aquele que é sujo, se suje mais. Aquele que é limpo, se limpe mais! #FATO",Sat Sep 01 00:56:44 +0000 2018,#fato,"['sujo', 'suje', 'limpo', 'limpa', 'fato']",sujo suje limpo limpa fato,15,5,10
1049320686827782144,"@lassiratuts Poxa, Lari. Eu sinto muito por isso... :(",Mon Oct 08 15:28:41 +0000 2018,:(,"['poxa', 'tami', 'sentir']",poxa tami sentir,9,3,6
1047321856624218112,"@sapataogoals Entendi, obg :)",Wed Oct 03 03:06:03 +0000 2018,:),"['entender', 'obrigado']",entender obrigado,4,2,2
1046915723023519746,@jaeminroses saudades do xing :( espero que tudo de certo com todas as agendas e eles consigam ter comeback ot9,Tue Oct 02 00:12:13 +0000 2018,:(,"['saudades', 'xing', 'esperar', 'tudo', 'certo', 'todas', 'agendas', 'conseguir', 'ter', 'comeback']",saudades xing esperar tudo certo todas agendas conseguir ter comeback,20,10,10
1045345439938215936,"🔮Olá Pessoal , Sobre a data de lançamento ainda vai demorar pois estamos tentando trazer a melhor jogabilidade para vocês :D , estamos trabalhando bastante :p (❤+🔄)",Thu Sep 27 16:12:29 +0000 2018,:),"['olá', 'pessoal', 'sobre', 'data', 'lançamento', 'ainda', 'ir', 'demorar', 'pois', 'tentar', 'trazer', 'melhor', 'jogabilidade', 'd', 'trabalhar', 'bastante', 'p']",olá pessoal sobre data lançamento ainda ir demorar pois tentar trazer melhor jogabilidade d trabalhar bastante p,27,17,10
1049264045491150848,"@blckbwr amg te entendo, as pessoas de hoje estão muito intolerantes e nojentas, podemos ver só pelo candidato a presidência que a grande maioria elegeu, porque o ódio está superando o amor e a tendência infelizmente é piorar :(",Mon Oct 08 11:43:37 +0000 2018,:(,"['amigo', 'entender', 'pessoas', 'hoje', 'intolerantes', 'nojentas', 'poder', 'ver', 'candidato', 'presidência', 'grande', 'maioria', 'eleger', 'porque', 'ódio', 'superar', 'amor', 'tendência', 'infelizmente', 'piorar']",amigo entender pessoas hoje intolerantes nojentas poder ver candidato presidência grande maioria eleger porque ódio superar amor tendência infelizmente piorar,39,20,19
1049136388258586625,"@KimkawaiiX Oh :(, ok, às vezes também tenho dias assim, é normal, e não é por 1 dia que vais morrer, né. Mas still, be careful, my dude, stay safe",Mon Oct 08 03:16:21 +0000 2018,:(,"['oh', 'ok', 'vezes', 'dias', 'assim', 'normal', 'dia', 'ir', 'morrer', 'still', 'be', 'careful', 'my', 'dedé', 'stay', 'safe']",oh ok vezes dias assim normal dia ir morrer still be careful my dedé stay safe,30,16,14
1045419838028623872,@mthware eu queria fazer o meu almoço :),Thu Sep 27 21:08:07 +0000 2018,:),"['querer', 'fazer', 'almoço']",querer fazer almoço,8,3,5
1038094532049620993,Veja o que é #FATO ou #FAKE na entrevista de João Amoêdo ao G1 e à CBN https://t.co/2I4OU5GfVc,Fri Sep 07 15:59:57 +0000 2018,#fato,"['ver', 'fato', 'fake', 'entrevista', 'joão', 'amoeda', 'ben']",ver fato fake entrevista joão amoeda ben,18,7,11
1046722113753747458,Não precisava jogar na cara assim :( https://t.co/Msikiijz77,Mon Oct 01 11:22:53 +0000 2018,:(,"['precisar', 'jogar', 'cara', 'assim']",precisar jogar cara assim,8,4,4
1046710688519991301,"eu não fiz o trabalho, eu nem vou pra aula, eu quero ta pelo menos viva pro estágio :(",Mon Oct 01 10:37:29 +0000 2018,:(,"['fazer', 'trabalho', 'ir', 'aula', 'querer', 'menos', 'viva', 'pro', 'estágio']",fazer trabalho ir aula querer menos viva pro estágio,19,9,10
1046770017344344066,"Comprei um desktop novo, e tão indeciso que não sei se recuso a entrega quando chegar. Tomar decisões com orçamento mínimo é uma merda. :(",Mon Oct 01 14:33:14 +0000 2018,:(,"['comprar', 'desktop', 'novo', 'indeciso', 'saber', 'recusar', 'entregar', 'chegar', 'tomar', 'decisões', 'orçamento', 'mínimo', 'merda']",comprar desktop novo indeciso saber recusar entregar chegar tomar decisões orçamento mínimo merda,25,13,12
1042394147808788480,Se Vc é amante das águas e gosta de navegar. . . . . #leisure #litoral #eventos #corporativo #agenciadeviajes #felicidade #ferias #amigos #viagem #viageminteligente #brasil #mundo #viajando #casamento #luademel #vida #oportunidade #aventura #compras #follower #followers https://t.co/wMnx6qX4sP,Wed Sep 19 12:45:06 +0000 2018,#oportunidade,"['amante', 'águas', 'gostar', 'navegar', 'leisure', 'litoral', 'eventos', 'corporativo', 'agenciadeviajes', 'felicidade', 'ferias', 'amigos', 'viagem', 'viageminteligente', 'brasil', 'mundo', 'viajar', 'casamento', 'luademel', 'vidar', 'oportunidade', 'aventura', 'compras', 'follower', 'followers']",amante águas gostar navegar leisure litoral eventos corporativo agenciadeviajes felicidade ferias amigos viagem viageminteligente brasil mundo viajar casamento luademel vidar oportunidade aventura compras follower followers,36,25,11
1039423409174839296,Lamborghini Huracán Performante Spyder: US$ 310.000 de alegria https://t.co/DTVxrMwxyU,Tue Sep 11 08:00:26 +0000 2018,exame,"['lamborghini', 'buraca', 'performance', 'spyder', 'us', 'alegria']",lamborghini buraca performance spyder us alegria,9,6,3
1049623509603889152,"Com cláusula de barreira, um terço dos partidos ficará sem verba pública. https://t.co/ppQXkur7Gf https://t.co/7nQKKoRE9i",Tue Oct 09 11:32:00 +0000 2018,jornaloglobo,"['cláusula', 'barreira', 'terço', 'partidos', 'ficar', 'verba', 'pública']",cláusula barreira terço partidos ficar verba pública,14,7,7
1049260076513615881,Previsão de chuva até sexta :(,Mon Oct 08 11:27:51 +0000 2018,:(,"['previsão', 'chuva', 'sexta']",previsão chuva sexta,6,3,3
1033072752561975297,#Vaga para Revisor(a) detalhes e envio de cv em: https://t.co/uR45DGesUG #oportunidade #emprego,Fri Aug 24 19:25:12 +0000 2018,#oportunidade,"['vaga', 'revisor', 'detalhes', 'envio', 'converso', 'oportunidade', 'emprego']",vaga revisor detalhes envio converso oportunidade emprego,12,7,5
1050768714306588672,O medo do Bolsonaro facilitará pra que isso aqui vire uma Venezuela atropelando os 3 poderes :) https://t.co/qlZoFyaGsR,Fri Oct 12 15:22:38 +0000 2018,:),"['medo', 'bolsonaro', 'facilitar', 'aqui', 'virar', 'venezuela', 'atropelar', 'poderes']",medo bolsonaro facilitar aqui virar venezuela atropelar poderes,18,8,10
1045366115713445888,"#VideoShowAoVivo Demorei bastante pra me olhar com mais carinho, mas hoje posso dizer que: sim, ME AMO! :) https://t.co/P9iD9T0nyT",Thu Sep 27 17:34:38 +0000 2018,:),"['videoshowaovivo', 'demorar', 'bastante', 'olhar', 'carinho', 'hoje', 'poder', 'dizer', 'sim', 'amar']",videoshowaovivo demorar bastante olhar carinho hoje poder dizer sim amar,19,10,9
1049133956552151040,@rezende_evil hoje faço 15 meses de fc :),Mon Oct 08 03:06:41 +0000 2018,:),"['hoje', 'fazer', 'meses', 'fá']",hoje fazer meses fá,8,4,4
1047503732949377027,@jubrites_ Alias amigaaa se tu quiser tua bota te mando pelo o heron :),Wed Oct 03 15:08:46 +0000 2018,:),"['alias', 'amiga', 'quiser', 'bota', 'mandar', 'heron']",alias amiga quiser bota mandar heron,14,6,8
1039672348604067841,"#FATO #URNAELETRONICAÉFRAUDE Acham que vão entregar de mão beijada ? Vai ter muita correria a partir de agora Olho Bolsonaros, o perigo está aí fora #ARMEMSE https://t.co/j33duSfQnC",Wed Sep 12 00:29:38 +0000 2018,#fato,"['fato', 'urnaeletronicaéfraude', 'achar', 'ir', 'entregar', 'mão', 'beijar', 'ir', 'ter', 'muita', 'correria', 'partir', 'agora', 'olho', 'bolsinhos', 'perigo', 'aí', 'armemse']",fato urnaeletronicaéfraude achar ir entregar mão beijar ir ter muita correria partir agora olho bolsinhos perigo aí armemse,27,18,9
1045417410042449920,Não tenho nada para fazer :) https://t.co/PAekiEVFzU,Thu Sep 27 20:58:28 +0000 2018,:),"['nada', 'fazer']",nada fazer,7,2,5
1048391170680926214,@behbastos @cdshikida É só até domingo. Depois volto ao normal! :D,Sat Oct 06 01:55:07 +0000 2018,:),"['domingo', 'voltar', 'normal', 'd']",domingo voltar normal d,11,4,7
1037375893952442368,"Assistente Administrativo - Nova Lima, MG https://t.co/I7SpeOmLwn #emprego #oportunidade #vaga",Wed Sep 05 16:24:21 +0000 2018,#oportunidade,"['assistente', 'administrativo', 'nova', 'lima', 'amigo', 'emprego', 'oportunidade', 'vaga']",assistente administrativo nova lima amigo emprego oportunidade vaga,10,8,2
1049316619158216708,@S93WN Você achou? :(,Mon Oct 08 15:12:32 +0000 2018,:(,['achar'],achar,4,1,3
1047332329457422336,"@daylimns @carolbiazin pensa pelo lado bom, sem freio é melhor :)",Wed Oct 03 03:47:40 +0000 2018,:),"['pensar', 'lado', 'bom', 'freio', 'melhor']",pensar lado bom freio melhor,11,5,6
1045395320300064768,eu to tao cansado mas to felizinho que consegui assistir meus episódios de boku no hero :)),Thu Sep 27 19:30:41 +0000 2018,:),"['to', 'cansado', 'to', 'felizão', 'conseguir', 'assistir', 'episódios', 'baku', 'hero']",to cansado to felizão conseguir assistir episódios baku hero,17,9,8
1047343440604876800,@oxwshun @swjeongguk Você também :),Wed Oct 03 04:31:49 +0000 2018,:),[],,5,0,5
1045366415224492034,"3 horas de estudo intensivo de matemática, ando aplicado :)",Thu Sep 27 17:35:50 +0000 2018,:),"['horas', 'estudo', 'intensivo', 'matemática', 'andar', 'aplicar']",horas estudo intensivo matemática andar aplicar,10,6,4
1037800107389870081,&gt;@andrezamatais Agressor de Bolsonaro escreveu no face ter ‘nojo’ do candidato https://t.co/fCEsHo2ze4 https://t.co/wRqIVcad6g,Thu Sep 06 20:30:01 +0000 2018,estadao,"['agressor', 'bolsonaro', 'escrever', 'face', 'ter', 'nojo', 'candidato']",agressor bolsonaro escrever face ter nojo candidato,13,7,6
1046943335653498880,ai eu te amo :( https://t.co/KXMqKAQLze,Tue Oct 02 02:01:57 +0000 2018,:(,"['ai', 'amar']",ai amar,6,2,4
1045291623083634688,Petrobras fecha acordo para encerrar investigações nos EUA https://t.co/WePUkyJUKt,Thu Sep 27 12:38:38 +0000 2018,veja,"['petrobras', 'fechar', 'acordo', 'encerrar', 'investigações', 'eua']",petrobras fechar acordo encerrar investigações eua,9,6,3
1049319825271484416,Republicanos temem onda democrata em distritos antes seguros nos EUA https://t.co/7eZgqpw7OF,Mon Oct 08 15:25:16 +0000 2018,exame,"['republicanos', 'temer', 'onda', 'democrata', 'distritos', 'antes', 'seguros', 'eua']",republicanos temer onda democrata distritos antes seguros eua,11,8,3
1046962010288771074,"@_mtonin vdd best, uma vez na frente da minha casa, me machucaram até, depois disso eu parei de andar por aqui :( uma bosta kkk",Tue Oct 02 03:16:09 +0000 2018,:(,"['verdade', 'best', 'vez', 'frente', 'casa', 'machucar', 'disso', 'parar', 'andar', 'aqui', 'bosta', 'kkk']",verdade best vez frente casa machucar disso parar andar aqui bosta kkk,25,12,13
1031946616473899009,Se Bolsonaro não vencer estas eleições no BRASIL!!! Vai ter guerra civil!!!! #Bolsonaro2018 #FATO https://t.co/iAREVeySJc,Tue Aug 21 16:50:20 +0000 2018,#fato,"['bolsonaro', 'vencer', 'eleições', 'brasil', 'ir', 'ter', 'guerra', 'civil', 'fato']",bolsonaro vencer eleições brasil ir ter guerra civil fato,15,9,6
1041658028817375233,Prefeitura do Rio ainda não começou obras determinadas pela Justiça. https://t.co/Mf4JOOqyTb https://t.co/mFMCimBpRA,Mon Sep 17 12:00:01 +0000 2018,jornaloglobo,"['prefeitura', 'rio', 'ainda', 'começar', 'obras', 'determinar', 'justiça']",prefeitura rio ainda começar obras determinar justiça,12,7,5
1046056196891967488,"Eu falei inverdades, diz ex-mulher de Bolsonaro https://t.co/c8nY4k23TJ",Sat Sep 29 15:16:46 +0000 2018,exame,"['falar', 'inverdades', 'dizer', 'exmulher', 'bolsonaro']",falar inverdades dizer exmulher bolsonaro,8,5,3
1047055173724590080,@samara_shayenne Assim que for aí eu te aviso hein :D!,Tue Oct 02 09:26:21 +0000 2018,:),"['assim', 'aí', 'aviso', 'hein', 'd']",assim aí aviso hein d,10,5,5
1042183988134084608,Empresa deixa de pagar auxiliares e alunos com deficiência ficam sem aula em SP https://t.co/HguMStYb1N,Tue Sep 18 22:50:00 +0000 2018,estadao,"['empresa', 'deixar', 'pagar', 'auxiliares', 'alunos', 'deficiência', 'ficar', 'aula', 'sp']",empresa deixar pagar auxiliares alunos deficiência ficar aula sp,15,9,6
1049276990036107265,@fodido so faltava aí o #deusnocomando ahahahah coisas amaravilhosas que aprendo com as eleições brasileiras :),Mon Oct 08 12:35:03 +0000 2018,:),"['so', 'faltar', 'aí', 'deusnocomando', 'calhar', 'coisas', 'maravilhosas', 'aprender', 'eleições', 'brasileiras']",so faltar aí deusnocomando calhar coisas maravilhosas aprender eleições brasileiras,16,10,6
1045420349096173568,Vou morrer sozinha :),Thu Sep 27 21:10:08 +0000 2018,:),"['ir', 'morrer', 'sozinha']",ir morrer sozinha,4,3,1
1042498561513009152,Jornal relata crise nos bastidores do PSG após pedido de técnico ser negado: https://t.co/95i4vM1ap6 (via @esportefera),Wed Sep 19 19:40:00 +0000 2018,estadao,"['jornal', 'relatar', 'crise', 'bastidores', 'liverpool', 'após', 'pedido', 'técnico', 'ser', 'negar', 'ver']",jornal relatar crise bastidores liverpool após pedido técnico ser negar ver,16,11,5
1045379811248656384,Comprar coisa no ML que é de SP num dia é receber no seguinte :D,Thu Sep 27 18:29:03 +0000 2018,:),"['comprar', 'coisa', 'mal', 'sp', 'dia', 'receber', 'seguinte', 'd']",comprar coisa mal sp dia receber seguinte d,15,8,7
1039045817477165056,&gt;@brdezoito O primeiro debate pós-atentado https://t.co/vHuBohlufF,Mon Sep 10 07:00:02 +0000 2018,estadao,"['primeiro', 'debate', 'pósatentado']",primeiro debate pósatentado,6,3,3
1050360364548968448,Brinquedoteca em hospital infantil é montada por advogada que perdeu o filho em um atropelamento. https://t.co/hDbYyFPT35 https://t.co/1dVreFSb4A,Thu Oct 11 12:20:00 +0000 2018,jornaloglobo,"['jabuticabeira', 'hospital', 'infantil', 'montar', 'advogada', 'perder', 'filho', 'atropelamento']",jabuticabeira hospital infantil montar advogada perder filho atropelamento,17,8,9
1030712815995236352,#política via #Valor - Veja o que é #FATO ou #FAKE nos planos de governo dos presidenciáveis https://t.co/7Ef7Y6e2wx,Sat Aug 18 07:07:39 +0000 2018,#fato,"['política', 'ver', 'valor', 'ver', 'fato', 'fake', 'planos', 'governo', 'presidenciáveis']",política ver valor ver fato fake planos governo presidenciáveis,18,9,9
1049181335070420993,Comigo já KKKKKK RINDO DE DESESPERO JA ACONTECEU ISSO DUAS VEZES E COM GAROTAS DIFERENTES ai ai ai :(,Mon Oct 08 06:14:57 +0000 2018,:(,"['comigo', 'kkk', 'rir', 'desespero', 'acontecer', 'duas', 'vezes', 'garotas', 'diferentes', 'ai', 'ai', 'ai']",comigo kkk rir desespero acontecer duas vezes garotas diferentes ai ai ai,19,12,7
1050310058805002240,Bolsonaro ou Haddad: quem pode fazer mais pelas empresas do Brasil? https://t.co/vQENdKaSDo,Thu Oct 11 09:00:06 +0000 2018,exame,"['bolsonaro', 'haddad', 'poder', 'fazer', 'empresas', 'brasil']",bolsonaro haddad poder fazer empresas brasil,12,6,6
1053309799394291713,Concurso para agente penitenciário oferta 4 mil vagas. https://t.co/Yoygd9gFWp #oportunidade #TánoLeiaJá https://t.co/hh3egmbJKG,Fri Oct 19 15:40:00 +0000 2018,#oportunidade,"['concurso', 'agente', 'penitenciário', 'oferta', 'mil', 'vagas', 'oportunidade', 'tánoleiajá']",concurso agente penitenciário oferta mil vagas oportunidade tánoleiajá,12,8,4
1048420797092704258,@gamaa_emanuele @HugoLop40766478 quem tem joga!!!! Melhor pessoa :),Sat Oct 06 03:52:51 +0000 2018,:),"['jogar', 'melhor', 'pessoa']",jogar melhor pessoa,8,3,5
1045372573079556101,Opá acho msm que vou passar a ter treinos só à quinta PORQUE EU NÃO TENHO MAIS TEMPO :),Thu Sep 27 18:00:18 +0000 2018,:),"['epa', 'achar', 'ir', 'passar', 'ter', 'treinos', 'quinta', 'porque', 'tempo']",epa achar ir passar ter treinos quinta porque tempo,19,9,10
1047502453388849152,"Confira essa deliciosa receita, feita com o nosso Excalibur :) Baixe nosso E-BOOK com Receitas Desidratadas https://t.co/80kvN4MNTZ #frutas #saude #desidratador https://t.co/Bl0FCzxIfC",Wed Oct 03 15:03:41 +0000 2018,:),"['conferir', 'deliciosa', 'receita', 'feito', 'masmorra', 'baixar', 'ebook', 'receitas', 'desidratar', 'frutas', 'saude', 'desidratador']",conferir deliciosa receita feito masmorra baixar ebook receitas desidratar frutas saude desidratador,21,12,9
1042850209359953921,ÍNDIO DA COSTA GANHOU MEU VOTO!!! VEJAM ELE DIZENDO EM PLENO DEBATE QUE VAI VOTAR EM BOLSONARO. #BOLSONARO2018 #BOLSONARO1TURNO #FATO https://t.co/IzjiUSAlYI,Thu Sep 20 18:57:19 +0000 2018,#fato,"['índio', 'costa', 'ganhar', 'voto', 'ver', 'dizer', 'pleno', 'debate', 'ir', 'votar', 'bolsonaro', 'fato']",índio costa ganhar voto ver dizer pleno debate ir votar bolsonaro fato,21,12,9
1049184982760083456,"@Lauriano_Populr [+] se quiser trocar uma ideia sobre editais, tamo aí! tenho estudado mais sobre esse assunto de uns dois anos pra cá e tem muitas coisas legais rolando no BR todo, tem lugar pra gente sim. é só questão de nos prepararmos bem. em 2019 pretendo me inscrever em algum finalmente! :)",Mon Oct 08 06:29:27 +0000 2018,:),"['quiser', 'trocar', 'ideia', 'sobre', 'editais', 'aí', 'estudar', 'sobre', 'assunto', 'uns', 'dois', 'anos', 'cá', 'muitas', 'coisas', 'legais', 'rolar', 'brasileiro', 'todo', 'lugar', 'gente', 'sim', 'questão', 'preparar', 'bem', 'pretender', 'inscrever', 'algum', 'finalmente']",quiser trocar ideia sobre editais aí estudar sobre assunto uns dois anos cá muitas coisas legais rolar brasileiro todo lugar gente sim questão preparar bem pretender inscrever algum finalmente,53,29,24
